month,0_总指数,0_农产品,0_矿产品,0_煤油电,1_国外资产,1_储备资产,1_准备金存款,1_库存现金,1_对政府债权,1_对中央银行债权,1_对其他存款性公司债权,1_对其他金融机构债权,1_对非金融机构债权,1_对其他居民部门债权,1_其他资产,1_对非金融机构及住户负债,1_纳入广义货币的存款,1_单位活期存款,1_单位定期存款,1_个人存款,1_不纳入广义货币的存款,1_可转让存款,1_其他存款,1_其他负债,1_对中央银行负债,1_对其他存款性公司负债,1_对其他金融性公司负债,1_国外负债,1_债券发行,1_实收资本,1_其他负债.1,1_总负债,2_国外净资产,2_国内信贷,2_对政府债权(净),2_对非金融部门债权,2_对其他金融部门债权,2_货币和准货币,2_货币,2_流通中现金,2_活期存款,2_准货币,2_定期存款,2_储蓄存款,2_其他存款,2_不纳入广义货币的存款,2_债券,2_实收资本,2_其他(净),3_一特别提款权单位折合人民币(期末数),3_一美元折合人民币(期末数),3_一美元折合人民币(平均数),4_M0,4_M1,4_M2,5_外汇,5_货币黄金,5_其他国外资产,5_对政府债权,5_对其他存款性公司债权,5_对其他金融性公司债权,5_对非金融性公司债权,5_其他资产,5_货币发行,5_其他存款,5_不计入储备货币的金融性公司存款,5_发行债券,5_国外负债,5_政府存款,5_自有资金,5_其他负债,5_总负债,6_各项存款,6_流通中货币,6_对国际金融机构负债,6_各项贷款,6_在国际金融机构资产,6_资金运用总计,7_各项存款,7_各项贷款,7_资金运用总计,8_各项存款,8_对国际金融机构负债,8_各项贷款,8_在国际金融机构资产,8_资金运用总计
2017/12,104.4,98.6,105.6,105.7,53482.42,256108.11,249680.13,6427.98,218244.08,0.0,296042.86,280616.8,889011.43,399669.14,104048.92,1531978.63,1442682.27,473144.55,320196.23,649341.5,47043.42,15266.53,31776.89,42252.94,105470.08,126116.07,168350.54,20479.05,225877.02,51828.47,42252.94,2497223.76,253287.49,1780278.09,204892.15,1288782.51,286603.42,1690235.31,543790.15,70645.6,473144.55,1146445.17,320196.23,649341.5,176907.44,47043.42,225877.02,52048.22,18361.59,9.2734,6.5342,6.5942,70645.5992424259,543790.145191184,1690235.31468079,214788.33,2541.5,3834.29,15274.09,102230.35,5986.62,101.95,18174.48,77073.58,244797.18,5019.23,0.0,880.0,28626.03,219.75,6315.84,362931.62,1641044.22,70645.6,9.47,1201320.99,1313.32,1931934.41,7909.6,8379.41,10996.04,1692727.15,9.47,1256073.74,1313.32,1781275.24
2018/1,103.9,97.8,105.6,104.8,56454.28,230492.35,223571.45,6920.9,224066.91,0.0,290198.65,291755.62,907099.57,408562.0,103319.76,1552147.35,1455204.89,468610.84,328169.8,658424.25,48139.49,15255.36,32884.13,48802.97,94666.82,121814.21,182949.96,19950.04,225329.41,51766.91,48802.97,2511949.13,256156.55,1814699.62,201196.78,1315760.59,297742.24,1720814.45,543247.13,74636.29,468610.84,1177567.33,328169.8,658424.25,190973.28,48139.49,225329.41,51986.66,24586.15,9.2293,6.3339,6.4364,74636.29,543247.13,1720814.46,214833.15,2541.5,3302.38,15274.09,97888.52,5986.62,99.03,17874.92,81557.19,225942.09,4492.57,0.0,1024.71,38144.22,219.75,6419.66,357800.2,1679728.17,74636.29,9.22,1230255.13,1300.02,1969819.3,8357.42,8852.05,11655.13,1732663.27,9.22,1286323.13,1300.02,1820418.16
2018/2,103.4,100.8,103.9,104.9,56601.69,234146.03,224092.48,10053.56,224449.29,0.0,285868.7,285977.49,914599.42,411286.74,104665.03,1548988.3,1453219.87,435611.75,330531.73,687076.39,48109.75,15716.69,32393.06,47658.68,99017.28,117704.04,185843.3,20154.3,227729.95,51838.83,47658.68,2517594.39,255810.91,1825612.43,207700.27,1325984.73,291927.43,1729070.12,517035.99,81424.24,435611.75,1212034.13,330531.73,687076.39,194426.0,48109.75,227729.95,52058.58,24454.94,9.1516,6.3294,6.3162,81424.24,517035.99,1729070.12,214873.66,2541.5,2953.87,15274.09,103154.71,5949.94,98.57,17681.82,91477.8,226810.91,4405.05,0.0,1005.51,32023.11,219.75,6586.02,362528.16,1676717.15,81424.24,9.27,1238648.54,1293.61,1978007.58,8357.74,8927.11,11609.13,1729616.63,9.27,1295151.76,1293.61,1829178.48
2018/3,102.7,99.5,101.6,103.9,55832.74,244963.13,238203.17,6759.96,226080.86,0.0,283166.59,281990.8,921704.53,417090.85,101405.82,1573169.12,1476017.03,450847.45,332605.89,692563.69,48087.93,15642.98,32444.96,49064.16,95168.1,112176.0,179402.83,19733.67,230069.3,51908.07,49064.16,2532235.32,255448.39,1841752.74,214980.98,1338831.03,287940.74,1739859.48,523540.07,72692.63,450847.45,1216319.4,332605.89,692563.69,191149.82,48087.93,230069.3,52127.82,27056.6,9.142,6.2881,6.322,72692.63,523540.07,1739859.48,214952.04,2541.5,2784.37,15274.09,99901.88,5949.94,35.65,18168.93,79452.59,241897.57,4168.46,0.0,928.59,26373.97,219.75,6567.48,359608.4,1691816.02,72692.63,9.2,1249814.08,1290.33,1982828.89,8368.26,8703.79,11425.08,1744436.47,9.2,1304544.35,1290.33,1832262.78
2018/4,102.8,98.2,102.3,104.7,56160.04,230474.36,224324.59,6149.78,230414.33,0.0,279778.29,274305.97,924912.71,422419.96,103814.87,1561542.52,1468505.61,453971.31,335348.35,679185.94,47137.85,14745.37,32392.48,45899.06,88331.78,111014.75,184044.88,19654.15,230032.68,51976.98,45899.06,2522280.54,255373.84,1839901.16,212254.94,1347390.32,280255.91,1737683.73,525447.77,71476.46,453971.31,1212235.96,335348.35,679185.94,197701.67,47137.85,230032.68,52196.73,28224.02,9.1162,6.3393,6.2975,71476.46,525447.77,1737683.73,215026.26,2541.5,2533.47,15274.09,93847.46,5949.94,57.64,17994.91,77626.23,229657.38,4001.42,0.0,1233.27,33433.49,219.75,7053.74,353225.27,1697167.94,71476.46,9.28,1261588.65,1288.53,2000331.64,8145.85,8745.3,11489.08,1748806.96,9.28,1317027.72,1288.53,1850376.99
2018/5,103.6,99.5,104.2,106.8,56519.87,229952.2,223814.41,6137.79,232310.73,0.0,279693.16,273536.1,926259.91,428539.95,105051.68,1563044.74,1473899.03,456501.91,336063.23,681333.9,46885.13,14695.08,32190.05,42260.58,91705.57,108953.03,184548.62,18541.28,235234.78,52169.93,42260.58,2531863.6,255406.34,1844530.91,210191.01,1354853.85,279486.04,1743063.79,526276.72,69774.81,456501.91,1216787.08,336063.23,681333.9,199389.95,46885.13,235234.78,52389.69,22363.86,9.0694,6.4144,6.3758,69774.81,526276.72,1743063.79,215117.7,2541.5,2509.75,15274.09,97160.5,5949.94,53.99,17541.98,75912.6,228574.47,3886.66,0.0,2741.2,37393.81,219.75,7420.95,356149.44,1710215.61,69774.81,8.24,1273112.43,1274.82,2008242.5,8009.89,8699.84,11370.58,1761594.27,8.24,1328916.67,1274.82,1858611.42
2018/6,104.1,99.9,104.9,109.2,57794.57,244261.4,238192.99,6068.41,237190.21,0.0,282344.92,273811.88,937323.23,435680.0,101297.61,1591689.75,1501221.44,474355.38,334425.29,692440.77,47684.68,15028.96,32655.72,42783.62,94314.95,110739.06,184889.67,19713.55,236917.4,52832.4,42783.62,2569703.82,257146.55,1873240.25,220422.83,1373057.6,279759.82,1770178.37,543944.71,69589.33,474355.38,1226233.66,334425.29,692440.77,199367.6,47684.68,236917.4,53052.16,22554.19,9.3067,6.6166,6.4556,69589.33,543944.71,1770178.37,215193.78,2541.5,2448.05,15274.09,103424.01,5947.94,54.37,17818.71,75657.75,242813.44,3746.5,0.0,1117.8,32041.47,219.75,7105.73,362702.44,1731176.11,69589.33,7.23,1291534.16,1385.63,2024395.46,7891.73,8548.97,11256.59,1783392.51,7.23,1348099.29,1385.63,1876087.02
2018/7,103.9,100.1,104.0,110.7,58884.25,236452.65,230476.41,5976.24,243386.48,0.0,282961.87,268812.17,949093.41,441980.08,100708.43,1587851.33,1492426.32,467093.7,335935.49,689397.13,47497.06,15045.15,32451.91,47927.94,93406.4,112727.37,194492.17,19863.01,238423.12,53058.21,47927.94,2582279.36,257951.67,1885305.55,219418.68,1391126.76,274760.11,1776196.11,536624.29,69530.59,467093.7,1239571.81,335935.49,689397.13,214239.19,47497.06,238423.12,53277.97,27862.97,9.5763,6.8165,6.7034,69530.59,536624.29,1776196.11,215301.95,2541.5,2286.37,15274.09,104707.06,5947.94,53.27,17170.79,75506.83,236350.85,3556.12,0.0,1199.4,39241.89,219.75,7208.14,363282.97,1741463.5,69530.59,7.43,1306067.38,1424.36,2042491.81,7686.61,8422.4,11150.96,1793859.27,7.43,1363478.66,1424.36,1895407.16
2018/8,103.3,100.6,103.5,109.7,58951.92,234265.05,228296.28,5968.77,250682.74,0.0,279910.46,263216.19,959927.33,448912.41,103248.4,1603248.64,1503231.35,468549.25,341834.17,692847.93,47522.52,15329.58,32192.94,52494.78,94815.31,109906.56,191123.14,20349.1,239700.88,53184.89,52494.78,2599114.5,257155.87,1905163.59,227113.64,1408880.13,269169.82,1788670.43,538324.64,69775.39,468549.25,1250345.79,341834.17,692847.93,215663.69,47522.52,239700.88,53404.64,33020.98,9.5639,6.8246,6.8433,69775.39,538324.64,1788670.43,215278.1,2541.5,2131.88,15274.09,104345.1,5953.63,40.39,17052.17,75744.16,235402.97,3486.6,0.0,1398.43,38843.2,219.75,7521.74,362616.86,1752364.77,69775.39,7.43,1318821.67,1428.31,2061311.25,7665.3,8360.1,11150.57,1804677.4,7.43,1375876.04,1428.31,1913998.64
2018/9,103.2,102.1,105.5,109.4,59781.76,238906.92,232043.95,6862.97,258490.61,0.0,280218.03,259093.28,967286.96,456322.69,100213.9,1624130.19,1523402.86,467319.82,349826.79,706256.25,46714.11,14651.96,32062.15,54013.21,99761.61,107847.99,182568.64,19848.77,242695.69,53358.06,54013.21,2620314.15,256693.98,1927674.49,238969.72,1423654.66,265050.11,1801665.58,538574.08,71254.26,467319.82,1263091.5,349826.79,706256.25,207008.46,46714.11,242695.69,53577.82,39715.28,9.5982,6.8792,6.8448,71254.26,538574.08,1801665.58,214084.15,2541.5,2184.89,15274.09,109333.36,5956.83,45.02,16809.91,78117.23,239801.11,3549.03,0.0,2049.55,34794.98,219.75,7698.09,366229.75,1761267.23,71254.26,7.48,1332662.88,1433.06,2075626.42,7436.64,8189.25,11029.25,1812425.36,7.48,1388998.35,1433.06,1929048.54
2018/10,102.8,101.4,106.4,109.4,61393.72,219735.37,213354.93,6380.44,260776.64,3800.0,284188.42,258424.89,970229.41,461872.78,104475.78,1616670.05,1513664.79,470021.74,340815.59,702827.46,46678.65,15141.59,31537.06,56326.6,94649.73,111283.45,187672.85,20512.99,246005.15,53525.45,56326.6,2624897.01,256405.26,1930855.37,234322.35,1432151.3,264381.72,1795561.6,540128.37,70106.62,470021.74,1255433.23,340815.59,702827.46,211790.18,46678.65,246005.15,53745.2,45270.03,9.5732,6.9646,6.9246,70106.62,540128.37,1795561.6,213168.39,2541.5,2299.91,15250.24,102242.86,5956.83,49.11,16829.13,76487.06,221683.97,3695.12,0.0,2485.28,41704.54,219.75,12062.26,358337.97,1764802.43,70106.62,7.56,1339633.14,1455.73,2084603.09,7386.75,8234.75,11113.22,1816248.19,7.56,1396984.87,1455.73,1940177.19
2018/11,101.8,99.9,107.3,106.3,60164.85,224706.74,218844.84,5861.91,261198.41,3000.0,288096.58,260408.36,974798.23,468337.22,110304.92,1627542.05,1525362.45,472935.36,342190.73,710236.37,46093.58,15249.7,30843.88,56086.02,94472.7,112683.89,191311.96,20686.96,250415.07,53681.45,56086.02,2651015.32,255741.98,1947031.02,238802.36,1443180.59,265048.07,1813175.07,543498.66,70563.3,472935.36,1269676.4,342190.73,710236.37,217249.31,46093.58,250415.07,53901.2,39188.08,9.5928,6.9357,6.9351,70563.3,543498.66,1813175.07,212597.09,2541.5,2441.82,15250.24,104023.8,4639.71,45.14,17530.63,76425.21,229413.81,3742.84,200.0,1316.33,37646.3,219.75,10105.7,359069.94,1774309.53,70563.3,7.56,1352127.25,1445.07,2096902.63,7314.87,8058.09,10962.58,1825043.3,7.56,1408015.77,1445.07,1951779.91
2018/12,100.3,99.0,105.4,101.5,60146.25,243160.75,237223.65,5937.1,264352.83,0.0,287239.04,258693.77,977946.45,472762.37,103033.45,1641200.71,1540344.99,478477.5,340178.91,721688.57,45211.42,15355.91,29855.51,55644.31,104474.77,108915.86,184310.6,20893.74,255387.56,54212.7,55644.31,2667334.9,255736.06,1965451.37,251378.34,1450736.66,263336.37,1826744.22,551685.91,73208.4,478477.5,1275058.31,340178.91,721688.57,213190.83,45211.42,255387.56,54432.45,39411.78,9.576,6.8632,6.8853,73208.4,551685.91,1826744.22,212556.68,2569.79,2521.59,15250.24,111517.46,4642.6,27.84,23405.85,79145.5,251811.02,4016.33,200.0,1164.51,28224.74,219.75,7710.2,372492.06,1775225.73,73208.4,7.45,1362966.65,1413.56,2109163.94,7275.4,7948.16,10837.49,1825158.24,7.45,1417516.44,1413.56,1962829.98
2019/1,99.5,98.3,104.7,98.6,61128.8,220047.36,211741.16,8306.2,268583.29,0.0,289879.1,265072.21,1004971.1,482355.18,108610.67,1675885.16,1574164.52,458167.84,355604.75,760391.93,45034.18,14763.52,30270.66,56686.46,106530.41,109262.86,175651.74,20372.87,258526.2,54697.94,56686.46,2700647.72,256468.48,2005795.42,248722.73,1487354.2,269718.5,1865935.33,545638.46,87470.62,458167.84,1320296.87,355604.75,760391.93,204300.19,45034.18,258526.2,54917.69,37850.51,9.3882,6.7025,6.7897,87470.62,545638.46,1865935.33,212544.54,2603.83,2614.85,15250.24,107056.45,4646.28,27.92,18527.7,95776.81,217459.41,4762.67,200.0,2050.67,35110.81,219.75,7691.69,363271.82,1807904.35,87470.62,7.31,1395256.12,1390.1,2154502.27,7468.02,8323.5,11277.41,1857958.79,7.31,1451044.38,1390.1,2009178.87
2019/2,99.7,98.9,105.6,99.0,61362.09,219106.9,211059.37,8047.53,273328.94,0.0,294093.96,259597.0,1012407.55,481794.81,109212.69,1680306.87,1578156.93,447705.76,356710.05,773741.13,46474.65,15974.43,30500.22,55675.29,99609.2,110934.4,184299.71,19896.05,260585.31,54722.82,55675.29,2710903.94,258272.94,2008547.24,250062.56,1494229.89,264254.79,1867427.45,527190.48,79484.72,447705.76,1340236.97,356710.05,773741.13,209785.79,46474.65,260585.31,54942.57,37390.21,9.3526,6.6901,6.7364,79484.72,527190.48,1867427.45,212541.24,2632.43,2806.37,15250.24,100907.79,4657.79,27.53,17385.99,87532.25,216037.01,4545.32,315.0,1173.14,38516.63,219.75,7870.29,356209.39,1820994.57,79484.72,7.31,1404113.93,1384.44,2167910.12,7663.68,8347.53,11369.39,1872265.34,7.31,1459959.75,1384.44,2022710.59
2019/3,100.6,103.7,106.7,101.1,61767.86,223795.7,217426.6,6369.1,276758.3,0.0,294875.95,259582.94,1023574.63,490709.08,109324.64,1716456.29,1614255.57,472633.97,359015.48,782606.12,46938.67,15017.88,31920.79,55262.05,99705.13,108128.8,172181.03,18975.24,263847.38,54821.42,55262.05,2740389.1,260083.03,2039203.61,260601.41,1514310.67,264291.53,1889412.14,547575.54,74941.58,472633.97,1341836.59,359015.48,782606.12,200214.99,46938.67,263847.38,55041.18,44047.28,9.3479,6.7335,6.7093,74941.58,547575.54,1889412.14,212536.65,2663.61,2909.41,15250.24,93667.54,4708.59,26.97,16789.62,81310.67,222400.36,4693.39,315.0,819.25,31407.14,219.75,7387.06,348552.63,1838226.71,74941.58,7.32,1421057.41,1382.05,2188082.51,7688.97,8410.02,11345.8,1890000.36,7.32,1477686.28,1382.05,2044118.34
2019/4,101.1,107.0,109.1,100.6,60663.18,219855.2,214038.39,5816.81,278556.05,0.0,294819.44,252140.04,1027133.09,495957.2,110278.56,1709750.84,1608230.12,466648.84,365304.79,776276.48,46846.92,14349.75,32497.17,54673.81,100112.76,107318.13,175692.07,18555.28,265509.35,55268.58,54673.81,2739402.77,259076.44,2037682.93,257745.78,1523090.3,256846.86,1884670.33,540614.6,73965.76,466648.84,1344055.72,365304.79,776276.48,202474.45,46846.92,265509.35,55488.33,44244.44,9.3242,6.7286,6.7151,73965.76,540614.6,1884670.33,212528.04,2705.27,3012.08,15250.24,94096.0,4706.82,0.0,16293.97,79782.57,218988.48,4730.22,315.0,1276.85,36060.52,219.75,7219.03,348592.42,1840833.1,73965.76,7.34,1431217.67,1381.11,2202072.59,7672.1,8204.27,11195.53,1892455.62,7.34,1486420.9,1381.11,2056706.52
2019/5,100.7,107.3,110.4,99.5,61878.32,227323.01,221706.0,5617.01,281682.11,0.0,291486.4,249499.77,1032038.66,502565.25,112694.47,1715745.39,1615173.56,471557.18,364890.78,778725.61,46873.9,14233.45,32640.45,53697.93,106059.71,103444.62,176564.22,18736.31,269419.6,55435.84,53697.93,2759168.0,260211.4,2046382.4,257587.09,1534603.91,254191.4,1891153.7,544355.64,72798.46,471557.18,1346798.06,364890.78,778725.61,203181.67,46873.9,269419.6,55655.59,43491.0,9.5045,6.8992,6.8524,72798.46,544355.64,1891153.7,212517.12,2750.95,3153.72,15250.24,100015.87,4691.63,0.0,20635.18,78415.47,225699.69,4333.81,415.0,1352.41,39345.27,219.75,9233.32,359014.72,1853009.96,72798.46,7.5,1443054.98,1405.74,2215246.53,7500.89,8266.39,11231.34,1904760.11,7.5,1500086.46,1405.74,2072051.66
2019/6,99.8,107.2,112.2,97.5,62599.9,236258.71,230602.81,5655.91,286710.93,0.0,295166.31,253444.78,1040312.12,510065.9,109708.29,1749286.6,1647479.09,495115.22,362162.76,790201.11,47447.74,14926.96,32520.77,54359.77,108056.97,107772.27,171808.87,18487.27,268945.81,57148.66,54359.77,2794266.96,261730.8,2074943.1,266278.66,1550378.03,258286.42,1921360.19,567696.18,72580.96,495115.22,1353664.01,362162.76,790201.11,201300.14,47447.74,268945.81,57368.41,41551.76,9.5573,6.8747,6.882,72580.96,567696.18,1921360.19,212455.2,2781.97,3284.76,15250.24,101860.31,4841.63,0.0,23121.16,78236.87,234849.12,4236.6,740.0,903.76,35682.52,219.75,8726.66,363595.27,1875680.15,72580.96,5.82,1459691.47,1402.91,2232784.62,7600.18,8186.85,11249.73,1927929.09,5.82,1515973.63,1402.91,2089095.62
2019/7,99.7,107.4,114.7,95.9,62383.18,223397.77,217964.64,5433.13,292430.99,0.0,289651.25,244783.59,1044270.28,515233.17,110452.21,1734641.86,1632613.32,480353.86,363148.41,789111.05,46573.76,14354.67,32219.09,55454.78,94203.72,106077.04,187038.01,18712.62,268643.18,58707.23,55454.78,2782602.45,261384.4,2075255.59,265926.9,1559503.46,249825.23,1919410.82,553043.11,72689.25,480353.86,1366367.71,363148.41,789111.05,214108.24,46573.76,268643.18,58926.98,43085.26,9.4685,6.8841,6.8752,72689.25,553043.11,1919410.82,212448.12,2813.4,3419.04,15250.24,103111.63,5041.63,0.0,15868.8,78122.38,223138.07,4443.16,540.0,966.72,41754.33,219.75,8768.46,357952.87,1882100.12,72689.25,5.83,1470249.18,1428.15,2247153.25,7452.22,8064.22,11203.18,1933401.92,5.83,1525764.05,1428.15,2102869.37
2019/8,99.3,108.2,112.2,94.6,63683.81,221364.44,215764.48,5599.95,297921.1,0.0,292710.5,243994.65,1060715.63,521756.68,115004.91,1753725.41,1642426.61,483645.46,366889.18,791891.96,46806.37,14094.67,32711.7,64492.43,91091.88,108640.55,193523.73,18880.45,270279.39,58890.54,64492.43,2817151.71,262475.78,2102796.53,271286.74,1582472.31,249037.48,1935492.43,556798.09,73152.62,483645.46,1378694.34,366889.18,791891.96,219913.2,46806.37,270279.39,59110.29,53583.82,9.6907,7.0879,7.0214,73152.62,556798.09,1935492.43,212364.4,2834.64,3601.12,15250.24,104771.98,5042.83,0.0,16487.69,78752.58,221568.18,4818.74,790.0,1127.73,41884.61,219.75,11191.31,360352.9,1900147.95,73152.62,6.02,1482337.85,1470.96,2263104.43,7309.02,8049.77,11114.3,1951953.58,6.02,1539393.82,1470.96,2121127.26
2019/9,98.9,109.3,108.8,93.5,64271.44,225914.74,219826.81,6087.94,300127.82,0.0,290077.06,240994.89,1072307.21,529226.71,110958.59,1778064.83,1664763.53,483008.2,374318.07,807437.27,46835.37,14018.91,32816.46,66465.93,90790.32,106141.89,186008.05,18939.77,272586.06,61714.23,66465.93,2833878.45,262993.65,2124547.7,276851.27,1601533.91,246162.53,1952250.49,557137.95,74129.75,483008.2,1395112.54,374318.07,807437.27,213357.2,46835.37,272586.06,61933.98,53935.46,9.6426,7.0729,7.0785,74129.75,557137.95,1952250.49,212353.95,2855.63,3557.96,15250.24,106774.83,5167.63,0.0,16006.52,80217.69,225664.3,4775.23,940.0,1105.55,38526.8,219.75,10517.43,361966.76,1907341.29,74129.75,6.01,1499247.45,1463.92,2278778.59,7322.32,7997.37,11103.83,1959131.3,6.01,1555812.05,1463.92,2136262.54
2019/10,98.9,112.2,107.4,92.8,64008.86,217893.6,212299.18,5594.42,301545.85,0.0,291609.51,238347.31,1073320.34,533358.65,115434.65,1765688.25,1651893.09,484748.52,365733.05,801411.52,47986.47,15274.72,32711.75,65808.69,90019.78,107516.85,194471.58,18245.52,274820.76,62042.22,65808.69,2835518.77,263422.41,2123601.57,273138.37,1606678.99,243784.22,1945600.55,558143.92,73395.4,484748.52,1387456.63,365733.05,801411.52,220312.05,47986.47,274820.76,62261.97,56354.24,9.7293,7.0533,7.0702,73395.4,558143.92,1945600.55,212347.97,2855.63,3525.43,15250.24,104373.95,5436.91,0.0,15850.34,78989.82,219850.84,4601.97,1000.0,1069.97,43657.73,219.75,10250.39,359640.48,1909712.99,73395.4,5.94,1505860.72,1462.04,2286702.86,7497.33,7985.74,11018.99,1962593.93,5.94,1562186.54,1462.04,2143921.47
2019/11,99.4,115.9,105.8,94.1,64009.38,221614.2,216252.9,5361.3,302600.96,0.1,291214.08,243049.23,1081655.23,540111.73,116686.9,1775230.9,1659691.61,488512.7,367310.58,803868.34,47920.08,15442.15,32477.93,67619.21,91804.63,107616.35,203907.13,17788.13,276274.99,62674.3,67619.21,2860941.8,263774.01,2146138.23,275787.63,1621766.96,248583.64,1961429.56,562486.52,73973.82,488512.7,1398943.04,367310.58,803868.34,227764.13,47920.08,276274.99,62894.05,61393.56,9.6512,7.0298,7.0177,73973.82,562486.52,1961429.56,212336.16,2855.63,3466.77,15250.24,108157.72,5534.41,0.0,15474.43,79335.12,224672.4,4649.48,1010.0,1105.79,42063.57,219.75,10019.23,363075.36,1922790.61,73973.82,5.94,1519741.23,1453.89,2301282.74,7498.36,7946.36,11059.26,1975502.57,5.94,1575602.56,1453.89,2158248.11
2019/12,100.5,117.1,106.9,98.0,63618.27,236958.41,231288.83,5669.58,307280.67,0.0,296766.19,246493.07,1085249.79,546351.35,110002.47,1798147.07,1681467.55,498819.68,363486.04,819161.84,48194.51,15660.48,32534.03,68485.01,98826.22,114185.41,198935.37,16815.85,280399.31,64575.78,68485.01,2892720.22,264599.38,2172833.39,290115.78,1631601.14,251116.47,1986488.82,576009.15,77189.47,498819.68,1410479.67,363486.04,819161.84,227831.79,48194.51,280399.31,64795.53,57554.6,9.6975,6.9762,7.0128,77189.47,576009.15,1986488.82,212317.26,2855.63,3465.84,15250.24,117748.86,4623.39,0.0,14869.26,82859.05,241315.9,4574.4,1020.0,841.77,32415.13,219.75,7884.49,371130.48,1928785.33,77189.47,5.91,1531123.2,1457.32,2317003.06,7576.8,7869.24,11051.11,1981642.58,5.91,1586020.56,1457.32,2173298.87
2020/1,101.0,118.6,106.9,100.4,65475.22,216056.68,208149.08,7907.6,313515.07,0.0,286031.18,245268.76,1117058.14,552366.04,129209.58,1810388.09,1697380.4,452282.62,383920.71,861177.06,49193.42,15263.82,33929.61,63814.27,110750.97,106561.67,204100.81,17114.05,278861.13,64629.28,63814.27,2924980.65,265874.44,2211410.81,291977.04,1669424.18,250009.6,2023066.48,545531.79,93249.16,452282.62,1477534.69,383920.71,861177.06,232436.92,49193.42,278861.13,64849.04,61315.18,9.5616,6.8876,6.9172,93249.16,545531.79,2023066.49,212374.43,2855.63,3419.78,15250.24,120824.15,4740.84,0.0,14030.02,101156.76,220441.17,4715.86,1020.0,1136.57,36788.28,219.75,8016.7,373495.1,1958065.97,93249.16,5.87,1564498.05,1440.44,2364695.27,7829.79,7957.62,11402.27,2011994.45,5.87,1619306.96,1440.44,2220665.09
2020/2,100.3,117.2,105.0,97.5,64835.92,211206.48,202896.24,8310.24,315874.16,0.0,297178.09,248955.59,1133166.62,548641.91,121570.82,1822243.88,1704801.29,464513.68,379783.92,860503.7,50268.88,16135.19,34133.68,67173.71,102092.13,114238.89,210075.54,16403.92,280412.0,65016.88,67173.71,2941429.59,265949.42,2229463.46,293957.39,1681808.53,253697.54,2030830.43,552700.73,88187.05,464513.68,1478129.7,379783.92,860503.7,237842.08,50268.88,280412.0,65236.63,68664.93,9.6138,7.0066,6.9923,88187.05,552700.73,2030830.42,212249.09,2855.63,3347.41,15250.24,108534.97,4741.95,0.0,14041.97,96497.29,212178.75,4613.64,995.0,934.72,37167.01,219.75,8415.11,361021.26,1968311.42,88187.05,5.92,1573554.86,1432.49,2375455.62,7876.74,8157.21,11302.66,2023500.56,5.92,1630709.2,1432.49,2234193.4
2020/3,98.6,113.5,104.1,92.0,64484.14,224365.39,216636.65,7728.74,320774.17,0.0,304461.06,260215.31,1159862.59,558609.93,115285.23,1885969.25,1766582.29,492028.08,390274.95,884279.26,49279.73,15202.49,34077.24,70107.22,109647.99,118730.74,195538.38,18561.53,282406.48,66211.21,70107.22,3008057.81,262342.17,2288671.88,305249.1,1718472.52,264950.26,2080923.41,575050.29,83022.21,492028.08,1505873.12,390274.95,884279.26,231318.92,49279.73,282406.48,66430.96,71973.47,9.6801,7.0851,7.0119,83022.21,575050.29,2080923.41,212079.04,2855.63,3381.11,15250.24,113014.34,4734.95,0.0,14059.42,90750.94,227055.78,5016.28,985.0,1896.22,30775.31,219.75,8675.46,365374.74,2009932.57,83022.21,5.98,1602089.22,1442.67,2414753.02,7654.03,8124.22,11291.69,2064162.15,5.98,1659650.15,1442.67,2274217.5
2020/4,97.0,111.4,102.3,86.8,64978.33,219371.51,212782.82,6588.69,324253.69,0.0,306240.93,262234.41,1172708.93,565363.01,119692.1,1890677.02,1770735.23,488665.26,405776.09,876293.87,48217.95,14888.5,33329.45,71723.84,111066.58,119924.04,205602.85,19391.9,284146.87,66988.82,71723.84,3034842.9,262711.98,2312235.58,307187.93,1738071.94,266975.72,2093533.83,570150.48,81485.21,488665.26,1523383.35,405776.09,876293.87,241313.38,48217.95,284146.87,67208.58,81840.34,9.639,7.0571,7.0686,81485.21,570150.48,2093533.83,211914.83,2855.63,3540.24,15250.24,107996.43,4741.31,0.0,14048.99,88073.91,223614.34,5049.07,975.0,1185.14,32316.01,219.75,8914.45,360347.67,2022634.9,81485.21,5.96,1619066.91,1488.32,2444194.21,7544.52,8331.45,11552.94,2075877.33,5.96,1677862.76,1488.32,2305495.89
2020/5,96.7,109.2,101.7,85.0,66531.82,218990.02,213008.57,5981.46,334900.19,0.0,305454.2,253965.72,1183930.28,572359.37,124050.32,1908236.24,1787254.18,501404.23,404645.38,881204.57,48171.14,14677.33,33493.81,72810.93,118362.18,118586.46,199215.72,18421.35,285412.13,68019.35,72810.93,3060181.92,265192.74,2322874.77,307872.55,1756289.65,258712.57,2100183.74,581111.06,79706.83,501404.23,1519072.68,404645.38,881204.57,233222.73,48171.14,285412.13,68239.1,86061.39,9.8049,7.1316,7.0986,79706.83,581111.06,2100183.74,211802.63,2855.63,3675.0,15250.24,115525.4,4746.85,0.0,14015.0,85688.28,223006.5,4958.09,975.0,1250.98,42277.88,219.75,9494.26,367870.74,2045739.6,79706.83,6.02,1633888.15,1513.94,2469606.14,7472.85,8489.46,11782.85,2099032.97,6.02,1694431.61,1513.94,2332953.35
